Time,LogSeconds,LogMilliseconds,DelayLevelInPercentage,ECU_ON_Injector_Microseconds,ComputedDelayToAddInMicroseconds,DelayAddedInMicroseconds,OnInjectorMicroseconds,OffInjectorMicroseconds,WarningCount,RPMs,NewInjectorDutyCycle (%),EcuInjectorDutyCycle (%)
15:10:58,20,678,5,7200,300,400,7600,56400,0,1848,11.875,11.25
15:10:58,20,741,5,7200,300,400,7600,55000,0,1886,12.14057508,11.50159744
15:10:58,20,801,5,7200,300,400,7600,53500,0,1929,12.4386252,11.78396072
15:10:58,20,861,5,7200,300,400,7600,52600,0,1976,12.62458472,11.96013289
15:10:58,20,921,5,7100,300,400,7500,52800,0,2006,12.43781095,11.77446103
15:10:58,20,981,5,7200,300,400,7600,52700,0,2003,12.60364842,11.94029851
15:10:59,21,40,5,7200,300,400,7600,52200,0,2003,12.7090301,12.04013378
15:10:59,21,99,5,7200,300,400,7600,51700,0,2020,12.81618887,12.14165261
15:10:59,21,157,5,7200,300,400,7600,51500,0,2037,12.85956007,12.18274112
15:10:59,21,216,5,7100,300,400,7500,51500,0,2044,12.71186441,12.03389831
15:10:59,21,274,5,7100,300,400,7500,51800,0,2047,12.64755481,11.97301855
15:10:59,21,334,5,7200,300,400,7600,52600,0,2037,12.62458472,11.96013289
15:10:59,21,394,5,7200,300,400,7600,52800,0,2006,12.58278146,11.9205298
15:10:59,21,455,5,10200,500,600,10800,50400,0,2000,17.64705882,16.66666667
15:10:59,21,511,5,9500,400,500,10000,47000,0,1980,17.54385965,16.66666667
15:10:59,21,562,5,8100,400,500,8600,42800,0,2123,16.73151751,15.75875486
15:10:59,21,609,5,8200,400,500,8700,39300,0,2357,18.125,17.08333333
15:10:59,21,654,5,8100,400,500,8600,36700,0,2526,18.98454746,17.8807947
15:10:59,21,694,5,8200,400,500,8700,32900,0,2678,20.91346154,19.71153846
15:10:59,21,734,5,8100,400,500,8600,31300,0,2919,21.55388471,20.30075188
15:10:59,21,771,10,8100,800,900,9000,28500,0,3045,24,21.6
15:10:59,21,806,10,8000,800,900,8900,27700,0,3278,24.31693989,21.8579235
15:10:59,21,840,10,8000,800,900,8900,25700,0,3361,25.72254335,23.12138728
15:10:59,21,873,10,7900,700,800,8700,25300,0,3560,25.58823529,23.23529412
15:10:59,21,905,10,7900,700,800,8700,24300,0,3614,26.36363636,23.93939394
15:10:59,21,935,10,7800,700,800,8600,23600,0,3726,26.70807453,24.22360248
15:10:59,21,966,10,7800,700,800,8600,23400,0,3821,26.875,24.375
15:10:59,21,997,10,7700,700,800,8500,22700,0,3846,27.24358974,24.67948718
15:11:00,22,29,10,7700,700,800,8500,24300,0,3947,25.91463415,23.47560976
15:11:00,22,61,10,7800,700,800,8600,24000,0,3750,26.3803681,23.92638037
15:11:00,22,93,10,7800,700,800,8600,24300,0,3773,26.13981763,23.70820669
15:11:00,22,125,10,7700,700,800,8500,24600,0,3738,25.67975831,23.26283988
15:11:00,22,158,10,7700,700,800,8500,25000,0,3715,25.37313433,22.98507463
15:11:00,22,191,10,7800,700,800,8600,25300,0,3669,25.36873156,23.00884956
15:11:00,22,223,10,7600,700,800,8400,25600,0,3625,24.70588235,22.35294118
15:11:00,22,258,10,7600,700,800,8400,26700,0,3614,23.93162393,21.65242165
15:11:00,22,291,10,7600,700,800,8400,26400,0,3498,24.13793103,21.83908046
15:11:00,22,326,10,7600,700,800,8400,26800,0,3529,23.86363636,21.59090909
15:11:00,22,360,10,7600,700,800,8400,27100,0,3488,23.66197183,21.4084507
15:11:00,22,395,10,7600,700,800,8400,27300,0,3458,23.52941176,21.28851541
15:11:00,22,430,10,7700,700,800,8500,27600,0,3438,23.54570637,21.32963989
15:11:00,22,465,10,7700,700,800,8500,27900,0,3399,23.35164835,21.15384615
15:11:00,22,500,10,7700,700,800,8500,28000,0,3370,23.28767123,21.09589041
15:11:00,22,537,10,7700,700,800,8500,28100,0,3361,23.22404372,21.03825137
15:11:00,22,573,10,7800,700,800,8600,28200,0,3351,23.36956522,21.19565217
15:11:00,22,609,10,7800,700,800,8600,28300,0,3333,23.30623306,21.13821138
15:11:00,22,644,10,7800,700,800,8600,28400,0,3324,23.24324324,21.08108108
15:11:00,22,681,10,7800,700,800,8600,28400,0,3314,23.24324324,21.08108108
15:11:00,22,717,10,7800,700,800,8600,28500,0,3314,23.18059299,21.02425876
15:11:00,22,754,10,7800,700,800,8600,28500,0,3305,23.18059299,21.02425876
15:11:00,22,789,10,7800,700,800,8600,28600,0,3305,23.11827957,20.96774194
15:11:00,22,826,10,7900,700,800,8700,28700,0,3296,23.26203209,21.12299465
15:11:00,22,862,10,7900,700,800,8700,28700,0,3278,23.26203209,21.12299465
15:11:00,22,898,10,7900,700,800,8700,28700,0,3278,23.26203209,21.12299465
15:11:00,22,935,10,7900,700,800,8700,28700,0,3278,23.26203209,21.12299465
15:11:00,22,971,10,7900,700,800,8700,28700,0,3278,23.26203209,21.12299465
15:11:01,23,7,10,7900,700,800,8700,28600,0,3278,23.32439678,21.17962466
15:11:01,23,45,10,8000,800,900,8900,28500,0,3287,23.79679144,21.39037433
15:11:01,23,81,10,7900,700,800,8700,28400,0,3287,23.45013477,21.29380054
15:11:01,23,117,10,8000,800,900,8900,28300,0,3305,23.92473118,21.50537634
15:11:01,23,152,10,8000,800,900,8900,28200,0,3305,23.98921833,21.56334232
15:11:01,23,189,10,8000,800,900,8900,28100,0,3314,24.05405405,21.62162162
15:11:01,23,225,10,8000,800,900,8900,28000,0,3324,24.11924119,21.6802168
15:11:01,23,261,10,8100,800,900,9000,27900,0,3333,24.3902439,21.95121951
15:11:01,23,295,10,8100,800,900,9000,27600,0,3333,24.59016393,22.13114754
15:11:01,23,332,10,8100,800,900,9000,27500,0,3361,24.65753425,22.19178082
15:11:01,23,367,10,8100,800,900,9000,27400,0,3370,24.72527473,22.25274725
15:11:01,23,402,10,8100,800,900,9000,27200,0,3380,24.86187845,22.37569061
15:11:01,23,437,10,8200,800,900,9100,26400,0,3399,25.63380282,23.09859155
15:11:01,23,471,10,8200,800,900,9100,26700,0,3468,25.41899441,22.90502793
15:11:01,23,506,10,8200,800,900,9100,26800,0,3438,25.34818942,22.84122563
15:11:01,23,541,10,8100,800,900,9000,26700,0,3428,25.21008403,22.68907563
15:11:01,23,576,10,8100,800,900,9000,26600,0,3448,25.28089888,22.75280899
15:11:01,23,609,10,8100,800,900,9000,26500,0,3458,25.35211268,22.81690141
15:11:01,23,645,10,8100,800,900,9000,26400,0,3468,25.42372881,22.88135593
15:11:01,23,679,10,8100,800,900,9000,26300,0,3478,25.49575071,22.94617564
15:11:01,23,713,10,8100,800,900,9000,26100,0,3488,25.64102564,23.07692308
15:11:01,23,747,10,8100,800,900,9000,26000,0,3508,25.71428571,23.14285714
15:11:01,23,781,10,8100,800,900,9000,25900,0,3519,25.78796562,23.20916905
15:11:01,23,815,10,8100,800,900,9000,25800,0,3529,25.86206897,23.27586207
15:11:01,23,847,10,8100,800,900,9000,25700,0,3539,25.93659942,23.34293948
15:11:01,23,882,10,8100,800,900,9000,25600,0,3550,26.01156069,23.41040462
15:11:01,23,915,10,8000,800,900,8900,25500,0,3560,25.87209302,23.25581395
15:11:01,23,947,10,8000,800,900,8900,25400,0,3582,25.94752187,23.32361516
15:11:01,23,982,10,8000,800,900,8900,25400,0,3592,25.94752187,23.32361516
15:11:02,24,15,10,7900,700,800,8700,25300,0,3592,25.58823529,23.23529412
15:11:02,24,48,10,8000,800,900,8900,25200,0,3614,26.09970674,23.46041056
15:11:02,24,81,10,8100,800,900,9000,25100,0,3614,26.39296188,23.75366569
15:11:02,24,113,10,7900,700,800,8700,25000,0,3614,25.81602374,23.4421365
15:11:02,24,146,10,7800,700,800,8600,25100,0,3647,25.51928783,23.14540059
15:11:02,24,178,10,7800,700,800,8600,25200,0,3647,25.44378698,23.07692308
15:11:02,24,212,10,7700,700,800,8500,25300,0,3636,25.14792899,22.78106509
15:11:02,24,245,10,7700,700,800,8500,25400,0,3636,25.07374631,22.71386431
15:11:02,24,278,10,7700,700,800,8500,25400,0,3625,25.07374631,22.71386431
15:11:02,24,311,10,7600,700,800,8400,25500,0,3625,24.77876106,22.41887906
15:11:02,24,345,10,7700,700,800,8500,26300,0,3625,24.42528736,22.12643678
15:11:02,24,378,10,7600,700,800,8400,25600,0,3529,24.70588235,22.35294118
15:11:02,24,410,10,7600,700,800,8400,25800,0,3614,24.56140351,22.22222222
15:11:02,24,444,10,7500,700,800,8300,25900,0,3592,24.26900585,21.92982456
15:11:02,24,477,10,7500,700,800,8300,26000,0,3592,24.19825073,21.86588921
15:11:02,24,511,10,7500,700,800,8300,26200,0,3582,24.05797101,21.73913043
15:11:02,24,545,10,7500,700,800,8300,26200,0,3560,24.05797101,21.73913043
15:11:02,24,578,10,7400,700,800,8200,26300,0,3560,23.76811594,21.44927536
15:11:02,24,612,10,7400,700,800,8200,26500,0,3560,23.63112392,21.32564841
15:11:02,24,646,10,7500,700,800,8300,26400,0,3539,23.91930836,21.61383285
15:11:02,24,679,10,7500,700,800,8300,26600,0,3539,23.78223496,21.48997135
15:11:02,24,714,10,7500,700,800,8300,26600,0,3519,23.78223496,21.48997135
15:11:02,24,748,10,7500,700,800,8300,26800,0,3519,23.64672365,21.36752137
15:11:02,24,782,10,7500,700,800,8300,26900,0,3498,23.57954545,21.30681818
15:11:02,24,815,10,7500,700,800,8300,27000,0,3488,23.51274788,21.24645892
15:11:02,24,851,10,7500,700,800,8300,27100,0,3478,23.44632768,21.18644068
15:11:02,24,884,10,7400,700,800,8200,27100,0,3468,23.22946176,20.9631728
15:11:02,24,919,10,7400,700,800,8200,27200,0,3478,23.16384181,20.9039548
15:11:02,24,953,10,7400,700,800,8200,27300,0,3468,23.09859155,20.84507042
15:11:02,24,989,10,7500,700,800,8300,27200,0,3458,23.38028169,21.12676056
15:11:03,25,23,10,7400,700,800,8200,27200,0,3458,23.16384181,20.9039548
15:11:03,25,58,10,7500,700,800,8300,27300,0,3468,23.31460674,21.06741573
15:11:03,25,93,10,7500,700,800,8300,27400,0,3448,23.24929972,21.00840336
15:11:03,25,128,10,7500,700,800,8300,27500,0,3438,23.18435754,20.94972067
15:11:03,25,163,10,7500,700,800,8300,27600,0,3428,23.11977716,20.8913649
15:11:03,25,198,10,7500,700,800,8300,27600,0,3418,23.11977716,20.8913649
15:11:03,25,231,10,7500,700,800,8300,27600,0,3418,23.11977716,20.8913649
15:11:03,25,267,10,7600,700,800,8400,27500,0,3418,23.39832869,21.16991643
15:11:03,25,302,10,7700,700,800,8500,27500,0,3418,23.61111111,21.38888889
15:11:03,25,337,10,7700,700,800,8500,27300,0,3409,23.74301676,21.50837989
15:11:03,25,371,10,7800,700,800,8600,27200,0,3428,24.02234637,21.7877095
15:11:03,25,407,10,7800,700,800,8600,27100,0,3428,24.08963585,21.8487395
15:11:03,25,441,10,7400,700,800,8200,27000,0,3438,23.29545455,21.02272727
15:11:03,25,476,10,7200,700,800,8000,27400,0,3488,22.59887006,20.33898305
15:11:03,25,511,10,7300,700,800,8100,28300,0,3468,22.25274725,20.05494505
15:11:03,25,546,10,7700,700,800,8500,27000,0,3370,23.94366197,21.69014085
15:11:03,25,581,10,7800,700,800,8600,27400,0,3458,23.88888889,21.66666667
15:11:03,25,615,10,7800,700,800,8600,27100,0,3409,24.08963585,21.8487395
15:11:03,25,650,10,7800,700,800,8600,26900,0,3438,24.22535211,21.97183099
15:11:03,25,685,10,7700,700,800,8500,26700,0,3458,24.14772727,21.875
15:11:03,25,719,10,7700,700,800,8500,26600,0,3488,24.21652422,21.93732194
15:11:03,25,753,10,7700,700,800,8500,26800,0,3498,24.07932011,21.81303116
15:11:03,25,787,10,7800,700,800,8600,26800,0,3478,24.29378531,22.03389831
15:11:03,25,821,10,7900,700,800,8700,26700,0,3468,24.57627119,22.31638418
15:11:03,25,856,10,7900,700,800,8700,25900,0,3468,25.14450867,22.83236994
15:11:03,25,889,10,7900,700,800,8700,26400,0,3550,24.78632479,22.50712251
15:11:03,25,923,10,7800,700,800,8600,27000,0,3498,24.15730337,21.91011236
15:11:03,25,958,10,7800,700,800,8600,25500,0,3448,25.21994135,22.87390029
15:11:03,25,991,10,7800,700,800,8600,26000,0,3603,24.85549133,22.5433526
15:11:04,26,25,10,7700,700,800,8500,25900,0,3550,24.70930233,22.38372093
15:11:04,26,58,10,7800,700,800,8600,25900,0,3571,24.92753623,22.60869565
15:11:04,26,91,10,7800,700,800,8600,25700,0,3560,25.0728863,22.74052478
15:11:04,26,125,10,7800,700,800,8600,25500,0,3582,25.21994135,22.87390029
15:11:04,26,157,10,7800,700,800,8600,25400,0,3603,25.29411765,22.94117647
15:11:04,26,191,10,7800,700,800,8600,25400,0,3614,25.29411765,22.94117647
15:11:04,26,223,10,7900,700,800,8700,25500,0,3614,25.43859649,23.0994152
15:11:04,26,257,10,7900,700,800,8700,25100,0,3592,25.73964497,23.37278107
15:11:04,26,290,10,7900,700,800,8700,25100,0,3636,25.73964497,23.37278107
15:11:04,26,323,10,7900,700,800,8700,25000,0,3636,25.81602374,23.4421365
15:11:04,26,355,10,7800,700,800,8600,24900,0,3647,25.67164179,23.28358209
15:11:04,26,388,10,7700,700,800,8500,24800,0,3669,25.52552553,23.12312312
15:11:04,26,420,10,7700,700,800,8500,24800,0,3692,25.52552553,23.12312312
15:11:04,26,453,10,7700,700,800,8500,24800,0,3692,25.52552553,23.12312312
15:11:04,26,485,10,7600,700,800,8400,24700,0,3692,25.3776435,22.96072508
15:11:04,26,517,10,7600,700,800,8400,24800,0,3715,25.30120482,22.89156627
15:11:04,26,549,10,7600,700,800,8400,24800,0,3703,25.30120482,22.89156627
15:11:04,26,582,10,7600,700,800,8400,24700,0,3703,25.3776435,22.96072508
15:11:04,26,614,10,7500,700,800,8300,24700,0,3715,25.15151515,22.72727273
15:11:04,26,646,10,7400,700,800,8200,24700,0,3726,24.92401216,22.49240122
15:11:04,26,678,10,7400,700,800,8200,24800,0,3738,24.84848485,22.42424242
15:11:04,26,711,10,7300,700,800,8100,25600,0,3726,24.03560831,21.66172107
15:11:04,26,743,10,7400,700,800,8200,25000,0,3647,24.69879518,22.28915663
15:11:04,26,775,10,7400,700,800,8200,25100,0,3703,24.62462462,22.22222222
15:11:04,26,806,10,7300,700,800,8100,25100,0,3692,24.39759036,21.98795181
15:11:04,26,840,10,7300,700,800,8100,25200,0,3703,24.32432432,21.92192192
15:11:04,26,872,10,7200,700,800,8000,25300,0,3692,24.02402402,21.62162162
15:11:04,26,905,10,7200,700,800,8000,25400,0,3692,23.95209581,21.55688623
15:11:04,26,937,10,7100,700,800,7900,25400,0,3680,23.72372372,21.32132132
15:11:04,26,969,10,7000,700,800,7800,25500,0,3692,23.42342342,21.02102102
15:11:05,27,2,10,6900,600,700,7600,25600,0,3692,22.89156627,20.78313253
15:11:05,27,34,10,6100,600,700,6800,25800,0,3692,20.85889571,18.71165644
15:11:05,27,359,10,6400,600,700,7100,319500,0,3761,2.173913043,1.959583588
15:11:05,27,402,5,6400,300,400,6800,37100,0,368,15.48974943,14.5785877
15:11:05,27,448,5,6600,300,400,7000,39300,0,2758,15.1187905,14.25485961
15:11:05,27,491,5,6500,300,400,6900,36800,0,2614,15.78947368,14.87414188
15:11:05,27,537,5,6600,300,400,7000,39500,0,2771,15.05376344,14.19354839
15:11:05,27,582,5,6600,300,400,7000,38000,0,2603,15.55555556,14.66666667
15:11:05,27,628,5,6600,300,400,7000,40100,0,2690,14.86199575,14.01273885
15:11:05,27,673,5,6600,300,400,7000,38100,0,2569,15.5210643,14.63414634
15:11:05,27,720,5,6600,300,400,7000,40300,0,2684,14.79915433,13.95348837
15:11:05,27,766,5,6600,300,400,7000,39700,0,2558,14.98929336,14.13276231
15:11:05,27,812,5,6600,300,400,7000,39800,0,2591,14.95726496,14.1025641
15:11:05,27,859,5,6600,300,400,7000,39900,0,2586,14.92537313,14.07249467
15:11:05,27,905,5,6600,300,400,7000,40000,0,2580,14.89361702,14.04255319
15:11:05,27,952,5,6600,300,400,7000,40300,0,2575,14.79915433,13.95348837
15:11:05,27,999,5,6700,300,400,7100,40400,0,2558,14.94736842,14.10526316
15:11:06,28,46,5,6700,300,400,7100,40400,0,2547,14.94736842,14.10526316
15:11:06,28,93,5,6700,300,400,7100,40700,0,2547,14.85355649,14.0167364
15:11:06,28,140,5,6700,300,400,7100,40900,0,2531,14.79166667,13.95833333
15:11:06,28,188,5,6700,300,400,7100,41400,0,2521,14.63917526,13.81443299
15:11:06,28,237,5,6700,300,400,7100,41600,0,2494,14.57905544,13.75770021
15:11:06,28,285,5,6700,300,400,7100,41900,0,2484,14.48979592,13.67346939
15:11:06,28,334,5,6700,300,400,7100,42400,0,2469,14.34343434,13.53535354
15:11:06,28,384,5,6700,300,400,7100,43000,0,2443,14.17165669,13.37325349
15:11:06,28,434,5,6800,300,400,7200,43300,0,2414,14.25742574,13.46534653
15:11:06,28,484,5,6800,300,400,7200,43300,0,2395,14.25742574,13.46534653
15:11:06,28,534,5,6800,300,400,7200,43800,0,2395,14.11764706,13.33333333
15:11:06,28,585,5,6800,300,400,7200,43900,0,2371,14.09001957,13.3072407
15:11:06,28,635,5,6800,300,400,7200,44000,0,2366,14.0625,13.28125
15:11:06,28,687,5,6800,300,400,7200,44700,0,2362,13.87283237,13.10211946
15:11:06,28,737,5,6800,300,400,7200,45100,0,2330,13.7667304,13.00191205
15:11:06,28,790,5,6800,300,400,7200,45300,0,2312,13.71428571,12.95238095
15:11:06,28,842,5,6800,300,400,7200,45500,0,2303,13.66223909,12.90322581
15:11:06,28,895,5,6800,300,400,7200,45700,0,2294,13.61058601,12.85444234
15:11:06,28,947,5,6800,300,400,7200,45900,0,2285,13.55932203,12.80602637
15:11:07,29,0,5,6800,300,400,7200,46200,0,2277,13.48314607,12.7340824
15:11:07,29,54,5,6800,300,400,7200,46600,0,2264,13.38289963,12.6394052
15:11:07,29,108,5,6800,300,400,7200,47500,0,2247,13.16270567,12.43144424
15:11:07,29,163,5,6800,300,400,7200,48400,0,2209,12.94964029,12.23021583
15:11:07,29,220,5,6900,300,400,7300,50400,0,2173,12.65164645,11.95840555
15:11:07,29,277,5,6900,300,400,7300,49900,0,2094,12.76223776,12.06293706
15:11:07,29,334,5,6900,300,400,7300,50300,0,2112,12.67361111,11.97916667
15:11:07,29,389,5,6900,300,400,7300,48400,0,2097,13.1059246,12.38779174
15:11:07,29,446,5,6900,300,400,7300,50700,0,2169,12.5862069,11.89655172
15:11:07,29,503,5,6900,300,400,7300,49500,0,2083,12.85211268,12.14788732
15:11:07,29,559,5,6900,300,400,7300,49700,0,2127,12.80701754,12.10526316
15:11:07,29,614,5,6900,300,400,7300,49500,0,2120,12.85211268,12.14788732
15:11:07,29,670,5,6900,300,400,7300,47900,0,2127,13.22463768,12.5
15:11:07,29,726,5,6900,300,400,7300,49000,0,2189,12.96625222,12.25577265
15:11:07,29,783,5,6900,300,400,7300,50400,0,2146,12.65164645,11.95840555
15:11:07,29,838,5,6900,300,400,7300,48000,0,2094,13.20072333,12.47739602
15:11:07,29,895,5,6900,300,400,7300,50300,0,2185,12.67361111,11.97916667
15:11:07,29,949,5,6900,300,400,7300,47600,0,2097,13.29690346,12.56830601
15:11:08,30,5,5,6900,300,400,7300,48900,0,2201,12.98932384,12.27758007
15:11:08,30,61,5,6900,300,400,7300,50000,0,2150,12.7399651,12.04188482
15:11:08,30,115,5,6800,300,400,7200,47400,0,2108,13.18681319,12.45421245
15:11:08,30,171,5,6900,300,400,7300,48600,0,2214,13.05903399,12.34347048
15:11:08,30,226,5,6900,300,400,7300,48500,0,2162,13.08243728,12.3655914
15:11:08,30,282,5,6900,300,400,7300,48800,0,2166,13.01247772,12.29946524
15:11:08,30,337,5,6900,300,400,7300,48600,0,2154,13.05903399,12.34347048
15:11:08,30,392,5,6900,300,400,7300,48500,0,2162,13.08243728,12.3655914
15:11:08,30,447,5,6800,300,400,7200,48500,0,2166,12.92639138,12.20825853
15:11:08,30,502,5,6900,300,400,7300,48300,0,2169,13.1294964,12.41007194
15:11:08,30,557,5,6800,300,400,7200,48000,0,2173,13.04347826,12.31884058
15:11:08,30,612,5,6800,300,400,7200,48100,0,2189,13.0198915,12.2965642
15:11:08,30,667,5,6800,300,400,7200,48200,0,2185,12.99638989,12.27436823
15:11:08,30,722,5,6800,300,400,7200,48400,0,2181,12.94964029,12.23021583
15:11:08,30,778,5,6900,300,400,7300,49000,0,2173,12.96625222,12.25577265
15:11:08,30,835,5,6900,300,400,7300,50300,0,2146,12.67361111,11.97916667
15:11:08,30,891,5,6900,300,400,7300,49300,0,2097,12.8975265,12.19081272
15:11:08,30,947,5,6900,300,400,7300,49400,0,2135,12.87477954,12.16931217
15:11:09,31,4,5,6900,300,400,7300,50000,0,2131,12.7399651,12.04188482
15:11:09,31,61,5,6900,300,400,7300,50300,0,2108,12.67361111,11.97916667
15:11:09,31,118,5,6900,300,400,7300,50200,0,2097,12.69565217,12
15:11:09,31,174,5,6900,300,400,7300,49800,0,2101,12.78458844,12.08406305
15:11:09,31,231,5,6900,300,400,7300,49700,0,2116,12.80701754,12.10526316
15:11:09,31,288,5,7000,300,400,7400,50600,0,2120,12.75862069,12.06896552
15:11:09,31,346,5,6900,300,400,7300,51200,0,2083,12.47863248,11.79487179
15:11:09,31,405,5,6900,300,400,7300,51600,0,2065,12.39388795,11.7147708
15:11:09,31,463,5,7000,300,400,7400,51800,0,2051,12.5,11.82432432
15:11:09,31,522,5,7000,300,400,7400,51800,0,2040,12.5,11.82432432
15:11:09,31,580,5,6900,300,400,7300,51600,0,2040,12.39388795,11.7147708
15:11:09,31,639,5,6900,300,400,7300,51800,0,2051,12.35194585,11.6751269
15:11:09,31,697,5,6900,300,400,7300,51500,0,2044,12.41496599,11.73469388
15:11:09,31,756,5,6900,300,400,7300,51900,0,2054,12.33108108,11.65540541
15:11:09,31,815,5,7000,300,400,7400,53600,0,2040,12.13114754,11.47540984
15:11:09,31,877,5,7000,300,400,7400,53600,0,1980,12.13114754,11.47540984
15:11:09,31,937,5,7000,300,400,7400,53100,0,1980,12.23140496,11.57024793
15:11:09,31,996,5,7000,300,400,7400,52800,0,1996,12.2923588,11.62790698
15:11:10,32,56,5,7100,300,400,7500,52700,0,2006,12.45847176,11.79401993
15:11:10,32,116,5,7000,300,400,7400,52600,0,2006,12.33333333,11.66666667
15:11:10,32,175,5,7000,300,400,7400,52500,0,2013,12.35392321,11.68614357
15:11:10,32,234,5,7000,300,400,7400,52100,0,2016,12.43697479,11.76470588
15:11:10,32,292,5,6900,300,400,7300,51400,0,2030,12.43611584,11.75468484
15:11:10,32,349,5,6900,300,400,7300,51100,0,2058,12.5,11.81506849
15:11:10,32,408,5,7100,300,400,7500,51200,0,2068,12.77683135,12.09540034
15:11:10,32,466,5,6900,300,400,7300,50900,0,2058,12.54295533,11.8556701
15:11:10,32,525,5,6900,300,400,7300,51900,0,2076,12.33108108,11.65540541
15:11:10,32,585,5,7000,300,400,7400,53200,0,2040,12.21122112,11.55115512
15:11:10,32,645,5,7000,300,400,7400,53500,0,1993,12.15106732,11.49425287
15:11:10,32,706,5,7000,300,400,7400,53900,0,1983,12.07177814,11.41924959
15:11:10,32,773,5,11300,500,600,11900,55800,0,1970,17.57754801,16.69128508
15:11:10,32,825,5,9000,400,500,9500,42700,0,1788,18.19923372,17.24137931
15:11:10,32,874,5,7800,300,400,8200,42100,0,2321,16.30218688,15.50695825
15:11:10,32,924,5,7600,300,400,8000,42700,0,2404,15.7790927,14.99013807
15:11:10,32,970,5,7600,300,400,8000,38600,0,2385,17.16738197,16.30901288
15:11:11,33,12,5,7600,300,400,8000,35200,0,2597,18.51851852,17.59259259
15:11:11,33,53,5,7500,300,400,7900,33900,0,2803,18.89952153,17.94258373
15:11:11,33,93,5,7500,300,400,7900,31100,0,2898,20.25641026,19.23076923
15:11:11,33,131,10,7500,700,800,8300,30300,0,3108,21.50259067,19.43005181
15:11:11,33,166,10,7400,700,800,8200,28800,0,3174,22.16216216,20
15:11:11,33,201,10,7400,700,800,8200,27000,0,3314,23.29545455,21.02272727
15:11:11,33,235,10,7300,700,800,8100,26700,0,3488,23.27586207,20.97701149
15:11:11,33,267,10,7300,700,800,8100,25900,0,3529,23.82352941,21.47058824
15:11:11,33,301,10,7300,700,800,8100,25300,0,3614,24.25149701,21.85628743
15:11:11,33,333,10,7200,700,800,8000,24900,0,3680,24.31610942,21.88449848
15:11:11,33,363,10,7200,700,800,8000,24600,0,3738,24.5398773,22.08588957
15:11:11,33,395,10,7200,700,800,8000,24400,0,3773,24.69135802,22.22222222
15:11:11,33,427,10,7200,700,800,8000,24300,0,3797,24.76780186,22.29102167
15:11:11,33,458,10,7200,700,800,8000,24200,0,3809,24.8447205,22.36024845
15:11:11,33,489,10,7200,700,800,8000,24200,0,3821,24.8447205,22.36024845
15:11:11,33,521,10,7200,700,800,8000,24200,0,3821,24.8447205,22.36024845
15:11:11,33,550,10,7200,700,800,8000,23600,0,3821,25.3164557,22.78481013
15:11:11,33,582,10,7200,700,800,8000,24200,0,3896,24.8447205,22.36024845
15:11:11,33,613,10,7200,700,800,8000,24200,0,3821,24.8447205,22.36024845
15:11:11,33,645,10,7200,700,800,8000,24300,0,3821,24.76780186,22.29102167
15:11:11,33,677,10,7200,700,800,8000,24300,0,3809,24.76780186,22.29102167
15:11:11,33,709,10,7200,700,800,8000,25100,0,3809,24.16918429,21.75226586
15:11:11,33,741,10,7200,700,800,8000,24500,0,3715,24.61538462,22.15384615
