Timp,Secunda,Increase Percentage,TimeON,Add time,TimeOFF,DuttyCycle,Warnings,Second
18:08:51,0:00:00,0%,3170,0,63270,4%,0,190
18:08:51,0:00:00,0%,3190,0,63340,4%,0,190
18:08:51,0:00:00,0%,3150,0,63290,4%,0,190
18:08:51,0:00:00,0%,3160,0,63100,4%,0,190
18:08:51,0:00:00,0%,3190,0,62730,4%,0,190
18:08:51,0:00:00,0%,3190,0,62480,4%,0,190
18:08:51,0:00:00,0%,3190,0,62410,4%,0,190
18:08:51,0:00:00,0%,3190,0,62260,4%,0,190
18:08:51,0:00:00,0%,3190,0,62060,4%,0,190
18:08:51,0:00:00,0%,3170,0,61920,4%,0,190
18:08:51,0:00:00,0%,3170,0,61940,4%,0,190
18:08:51,0:00:00,0%,3220,0,61790,4%,0,190
18:08:51,0:00:00,0%,3190,0,62110,4%,0,190
18:08:51,0:00:00,0%,3170,0,62280,4%,0,190
18:08:51,0:00:00,0%,3190,0,62340,4%,0,190
18:08:52,0:00:00,0%,3170,0,62520,4%,0,191
18:08:52,0:00:00,0%,3200,0,62310,4%,0,191
18:08:52,0:00:00,0%,3170,0,62220,4%,0,191
18:08:52,0:00:00,0%,3170,0,62360,4%,0,191
18:08:52,0:00:00,0%,3240,0,62410,4%,0,191
18:08:52,0:00:00,0%,3190,0,62600,4%,0,191
18:08:52,0:00:00,0%,3190,0,62760,4%,0,191
18:08:52,0:00:00,0%,3190,0,62810,4%,0,191
18:08:52,0:00:00,0%,3190,0,62730,4%,0,191
18:08:52,0:00:00,0%,3190,0,62480,4%,0,191
18:08:52,0:00:00,0%,3200,0,62560,4%,0,191
18:08:52,0:00:00,0%,3170,0,62590,4%,0,191
18:08:52,0:00:00,0%,3190,0,62290,4%,0,191
18:08:52,0:00:00,0%,3160,0,62080,4%,0,191
18:08:52,0:00:00,0%,3190,0,61830,4%,0,191
18:08:53,0:00:00,0%,3190,0,61610,4%,0,192
18:08:53,0:00:00,0%,3170,0,61640,4%,0,192
18:08:53,0:00:00,0%,3170,0,61910,4%,0,192
18:08:53,0:00:00,0%,3210,0,61870,4%,0,192
18:08:53,0:00:00,0%,3190,0,61950,4%,0,192
18:08:53,0:00:00,0%,3170,0,61960,4%,0,192
18:08:53,0:00:00,0%,3190,0,61560,4%,0,192
18:08:53,0:00:00,0%,3170,0,61380,4%,0,192
18:08:53,0:00:00,0%,3190,0,61370,4%,0,192
18:08:53,0:00:00,0%,3190,0,61310,4%,0,192
18:08:53,0:00:00,0%,3150,0,61170,4%,0,192
18:08:53,0:00:00,0%,3170,0,61230,4%,0,192
18:08:53,0:00:00,0%,3160,0,61360,4%,0,192
18:08:53,0:00:00,0%,3150,0,61440,4%,0,192
18:08:53,0:00:00,0%,3270,0,61680,5%,0,192
18:08:53,0:00:00,0%,3160,0,61930,4%,0,192
18:08:54,0:00:00,0%,3170,0,62020,4%,0,193
18:08:54,0:00:00,0%,3190,0,62140,4%,0,193
18:08:54,0:00:00,0%,3170,0,62400,4%,0,193
18:08:54,0:00:00,0%,3170,0,62570,4%,0,193
18:08:54,0:00:00,0%,3190,0,62870,4%,0,193
18:08:54,0:00:00,0%,3160,0,63610,4%,0,193
18:08:54,0:00:00,0%,3200,0,64140,4%,0,193
18:08:54,0:00:00,0%,3190,0,64340,4%,0,193
18:08:54,0:00:00,0%,3190,0,64400,4%,0,193
18:08:54,0:00:00,0%,3190,0,64450,4%,0,193
18:08:54,0:00:00,0%,3190,0,64290,4%,0,193
18:08:54,0:00:00,0%,3190,0,63980,4%,0,193
18:08:54,0:00:00,0%,3170,0,63540,4%,0,193
18:08:54,0:00:00,0%,3200,0,63170,4%,0,193
18:08:54,0:00:00,0%,3190,0,63430,4%,0,193
18:08:55,0:00:00,0%,3200,0,63620,4%,0,194
18:08:55,0:00:00,0%,3190,0,63140,4%,0,194
18:08:55,0:00:00,0%,3160,0,63220,4%,0,194
18:08:55,0:00:00,0%,3190,0,63260,4%,0,194
18:08:55,0:00:00,0%,3170,0,63330,4%,0,194
18:08:55,0:00:00,0%,3200,0,63440,4%,0,194
18:08:55,0:00:00,0%,3170,0,63580,4%,0,194
18:08:55,0:00:00,0%,3190,0,63890,4%,0,194
18:08:55,0:00:00,0%,3190,0,64090,4%,0,194
18:08:55,0:00:00,0%,3190,0,63960,4%,0,194
18:08:55,0:00:00,0%,3160,0,63930,4%,0,194
18:08:55,0:00:00,0%,3190,0,64090,4%,0,194
18:08:55,0:00:00,0%,3190,0,64450,4%,0,194
18:08:55,0:00:00,0%,3200,0,64570,4%,0,194
18:08:55,0:00:00,0%,3220,0,64310,4%,0,194
18:08:56,0:00:00,0%,3170,0,64130,4%,0,195
18:08:56,0:00:00,0%,3190,0,64140,4%,0,195
18:08:56,0:00:00,0%,3190,0,64120,4%,0,195
18:08:56,0:00:00,0%,3170,0,63900,4%,0,195
18:08:56,0:00:00,0%,3170,0,63850,4%,0,195
18:08:56,0:00:00,0%,3190,0,64150,4%,0,195
18:08:56,0:00:00,0%,3170,0,64280,4%,0,195
18:08:56,0:00:00,0%,3200,0,64240,4%,0,195
18:08:56,0:00:00,0%,3190,0,64070,4%,0,195
18:08:56,0:00:00,0%,3190,0,63820,4%,0,195
18:08:56,0:00:00,0%,3200,0,63470,4%,0,195
18:08:56,0:00:00,0%,3200,0,63270,4%,0,195
18:08:56,0:00:00,0%,3190,0,63100,4%,0,195
18:08:56,0:00:00,0%,3190,0,63070,4%,0,195
18:08:57,0:00:00,0%,3190,0,63040,4%,0,196
18:08:57,0:00:00,0%,3170,0,63560,4%,0,196
18:08:57,0:00:00,0%,3200,0,63840,4%,0,196
18:08:57,0:00:00,0%,3190,0,63330,4%,0,196
18:08:57,0:00:00,0%,3200,0,63280,4%,0,196
18:08:57,0:00:00,0%,3190,0,63200,4%,0,196
18:08:57,0:00:00,0%,3190,0,63480,4%,0,196
18:08:57,0:00:00,0%,3190,0,63800,4%,0,196
18:08:57,0:00:00,0%,3160,0,63620,4%,0,196
18:08:57,0:00:00,0%,3190,0,63430,4%,0,196
18:08:57,0:00:00,0%,3190,0,63490,4%,0,196
18:08:57,0:00:00,0%,3190,0,63380,4%,0,196
18:08:57,0:00:00,0%,3190,0,63160,4%,0,196
18:08:57,0:00:00,0%,3170,0,62940,4%,0,196
18:08:57,0:00:00,0%,3170,0,63010,4%,0,196
18:08:57,0:00:00,0%,3170,0,63120,4%,0,196
18:08:58,0:00:00,0%,3190,0,62860,4%,0,197
18:08:58,0:00:00,0%,3230,0,62820,4%,0,197
18:08:58,0:00:00,0%,3190,0,62930,4%,0,197
18:08:58,0:00:00,0%,3170,0,62990,4%,0,197
18:08:58,0:00:00,0%,3170,0,63020,4%,0,197
18:08:58,0:00:00,0%,3190,0,62760,4%,0,197
18:08:58,0:00:00,0%,3190,0,62660,4%,0,197
18:08:58,0:00:00,0%,3170,0,62910,4%,0,197
18:08:58,0:00:00,0%,3210,0,63120,4%,0,197
18:08:58,0:00:00,0%,3180,0,63140,4%,0,197
18:08:58,0:00:00,0%,3190,0,63290,4%,0,197
18:08:58,0:00:00,0%,3190,0,63450,4%,0,197
18:08:58,0:00:00,0%,3200,0,63410,4%,0,197
18:08:58,0:00:00,0%,3170,0,63320,4%,0,197
18:08:58,0:00:00,0%,3190,0,63190,4%,0,197
18:08:59,0:00:00,0%,3230,0,63110,4%,0,198
18:08:59,0:00:00,0%,3190,0,63100,4%,0,198
18:08:59,0:00:00,0%,3190,0,62950,4%,0,198
18:08:59,0:00:00,0%,3190,0,62910,4%,0,198
18:08:59,0:00:00,0%,3190,0,62900,4%,0,198
18:08:59,0:00:00,0%,3170,0,62760,4%,0,198
18:08:59,0:00:00,0%,3200,0,62510,4%,0,198
18:08:59,0:00:00,0%,3190,0,62300,4%,0,198
18:08:59,0:00:00,0%,3190,0,62530,4%,0,198
18:08:59,0:00:00,0%,3190,0,62640,4%,0,198
18:08:59,0:00:00,0%,3160,0,62380,4%,0,198
18:08:59,0:00:00,0%,3170,0,62170,4%,0,198
18:08:59,0:00:00,0%,3170,0,62160,4%,0,198
18:08:59,0:00:00,0%,3170,0,62030,4%,0,198
18:08:59,0:00:00,0%,3240,0,61990,4%,0,198
18:09:00,0:00:00,0%,3170,0,61840,4%,0,199
18:09:00,0:00:00,0%,3170,0,61810,4%,0,199
18:09:00,0:00:00,0%,3190,0,61580,4%,0,199
18:09:00,0:00:00,0%,3180,0,61720,4%,0,199
18:09:00,0:00:00,0%,3170,0,62040,4%,0,199
18:09:00,0:00:00,0%,3190,0,62090,4%,0,199
18:09:00,0:00:00,0%,3190,0,62000,4%,0,199
18:09:00,0:00:00,0%,3170,0,62070,4%,0,199
18:09:00,0:00:00,0%,3190,0,62400,4%,0,199
18:09:00,0:00:00,0%,3270,0,62700,4%,0,199
18:09:00,0:00:00,0%,3170,0,62820,4%,0,199
18:09:00,0:00:00,0%,3170,0,63130,4%,0,199
18:09:00,0:00:00,0%,3170,0,63070,4%,0,199
18:09:00,0:00:00,0%,3190,0,63490,4%,0,199
18:09:00,0:00:00,0%,3160,0,63800,4%,0,199
18:09:01,0:00:00,0%,3170,0,63930,4%,0,200
18:09:01,0:00:00,0%,3170,0,63890,4%,0,200
18:09:01,0:00:00,0%,3190,0,63650,4%,0,200
18:09:01,0:00:00,0%,3170,0,63910,4%,0,200
18:09:01,0:00:00,0%,3200,0,64110,4%,0,200
18:09:01,0:00:00,0%,3170,0,64100,4%,0,200
18:09:01,0:00:00,0%,3190,0,63830,4%,0,200
18:09:01,0:00:00,0%,3190,0,63620,4%,0,200
18:09:01,0:00:00,0%,3170,0,63260,4%,0,200
18:09:01,0:00:00,0%,3190,0,62910,4%,0,200
18:09:01,0:00:00,0%,3190,0,62740,4%,0,200
18:09:01,0:00:00,0%,3170,0,62620,4%,0,200
18:09:01,0:00:00,0%,3190,0,62840,4%,0,200
18:09:01,0:00:00,0%,3170,0,62990,4%,0,200
18:09:01,0:00:00,0%,3190,0,63560,4%,0,200
18:09:02,0:00:00,0%,3200,0,63980,4%,0,201
18:09:02,0:00:00,0%,3190,0,63990,4%,0,201
18:09:02,0:00:00,0%,3190,0,63900,4%,0,201
18:09:02,0:00:00,0%,3200,0,63840,4%,0,201
18:09:02,0:00:00,0%,3200,0,63770,4%,0,201
18:09:02,0:00:00,0%,3190,0,63840,4%,0,201
18:09:02,0:00:00,0%,3170,0,64060,4%,0,201
18:09:02,0:00:00,0%,3190,0,64040,4%,0,201
18:09:02,0:00:00,0%,3170,0,63830,4%,0,201
18:09:02,0:00:00,0%,3190,0,63650,4%,0,201
18:09:02,0:00:00,0%,3170,0,63560,4%,0,201
18:09:02,0:00:00,0%,3160,0,63520,4%,0,201
18:09:02,0:00:00,0%,3190,0,63650,4%,0,201
18:09:02,0:00:00,0%,3170,0,63090,4%,0,201
18:09:02,0:00:00,0%,3200,0,63080,4%,0,201
18:09:03,0:00:00,0%,3190,0,63400,4%,0,202
18:09:03,0:00:00,0%,3170,0,63420,4%,0,202
18:09:03,0:00:00,0%,3170,0,63220,4%,0,202
18:09:03,0:00:00,0%,3170,0,63170,4%,0,202
18:09:03,0:00:00,0%,3190,0,63310,4%,0,202
18:09:03,0:00:00,0%,3170,0,63680,4%,0,202
18:09:03,0:00:00,0%,3170,0,63960,4%,0,202
18:09:03,0:00:00,0%,3190,0,64120,4%,0,202
18:09:03,0:00:00,0%,3180,0,63900,4%,0,202
18:09:03,0:00:00,0%,3170,0,63940,4%,0,202
18:09:03,0:00:00,0%,3190,0,64030,4%,0,202
18:09:03,0:00:00,0%,3150,0,64080,4%,0,202
18:09:03,0:00:00,0%,3190,0,63770,4%,0,202
18:09:03,0:00:00,0%,3280,0,63630,4%,0,202
18:09:03,0:00:00,0%,3170,0,63520,4%,0,202
18:09:04,0:00:00,0%,3180,0,63590,4%,0,203
18:09:04,0:00:00,0%,3170,0,63520,4%,0,203
18:09:04,0:00:00,0%,3190,0,63570,4%,0,203
18:09:04,0:00:00,0%,3170,0,63730,4%,0,203
18:09:04,0:00:00,0%,3170,0,63460,4%,0,203
18:09:04,0:00:00,0%,3170,0,63140,4%,0,203
18:09:04,0:00:00,0%,3130,0,63080,4%,0,203
18:09:04,0:00:00,0%,3170,0,63280,4%,0,203
18:09:04,0:00:00,0%,3170,0,63750,4%,0,203
18:09:04,0:00:00,0%,3170,0,64350,4%,0,203
18:09:04,0:00:00,0%,3130,0,65000,4%,0,203
18:09:04,0:00:00,0%,3170,0,65060,4%,0,203
18:09:04,0:00:00,0%,3160,0,65090,4%,0,203
18:09:04,0:00:00,0%,3170,0,64910,4%,0,203
18:09:04,0:00:00,0%,3170,0,64810,4%,0,203
18:09:05,0:00:00,0%,3190,0,64560,4%,0,204
18:09:05,0:00:00,0%,3190,0,64380,4%,0,204
18:09:05,0:00:00,0%,3170,0,64340,4%,0,204
18:09:05,0:00:00,0%,3170,0,64050,4%,0,204
18:09:05,0:00:00,0%,3230,0,64140,4%,0,204
18:09:05,0:00:00,0%,3170,0,64480,4%,0,204
18:09:05,0:00:00,0%,3170,0,64510,4%,0,204
18:09:05,0:00:00,0%,3170,0,64280,4%,0,204
18:09:05,0:00:00,0%,3170,0,64180,4%,0,204
18:09:05,0:00:00,0%,3170,0,64240,4%,0,204
18:09:05,0:00:00,0%,3190,0,64230,4%,0,204
18:09:05,0:00:00,0%,3190,0,63990,4%,0,204
18:09:05,0:00:00,0%,3190,0,63720,4%,0,204
18:09:05,0:00:00,0%,3160,0,63560,4%,0,204
18:09:05,0:00:00,0%,3170,0,63680,4%,0,204
18:09:06,0:00:00,0%,3170,0,63730,4%,0,205
18:09:06,0:00:00,0%,3170,0,64110,4%,0,205
18:09:06,0:00:00,0%,3160,0,64290,4%,0,205
18:09:06,0:00:00,0%,3170,0,64140,4%,0,205
18:09:06,0:00:00,0%,3170,0,63990,4%,0,205
18:09:06,0:00:00,0%,3200,0,64040,4%,0,205
18:09:06,0:00:00,0%,3190,0,64280,4%,0,205
18:09:06,0:00:00,0%,3190,0,64190,4%,0,205
18:09:06,0:00:00,0%,3200,0,63850,4%,0,205
18:09:06,0:00:00,0%,3130,0,63800,4%,0,205
18:09:06,0:00:00,0%,3170,0,63840,4%,0,205
18:09:06,0:00:00,0%,3170,0,63810,4%,0,205
18:09:06,0:00:00,0%,3170,0,63660,4%,0,205
18:09:06,0:00:00,0%,3170,0,63700,4%,0,205
18:09:06,0:00:00,0%,3170,0,63840,4%,0,205
18:09:07,0:00:00,0%,3170,0,63870,4%,0,206
18:09:07,0:00:00,0%,3130,0,64310,4%,0,206
18:09:07,0:00:00,0%,3190,0,64680,4%,0,206
18:09:07,0:00:00,0%,3170,0,64850,4%,0,206
18:09:07,0:00:00,0%,3200,0,64770,4%,0,206
18:09:07,0:00:00,0%,3190,0,64820,4%,0,206
18:09:07,0:00:00,0%,3170,0,64850,4%,0,206
18:09:07,0:00:00,0%,3170,0,64700,4%,0,206
18:09:07,0:00:00,0%,3170,0,64410,4%,0,206
18:09:07,0:00:00,0%,3160,0,63980,4%,0,206
18:09:07,0:00:00,0%,3170,0,63820,4%,0,206
18:09:07,0:00:00,0%,3190,0,64210,4%,0,206
18:09:07,0:00:00,0%,3170,0,64320,4%,0,206
18:09:07,0:00:00,0%,3190,0,63980,4%,0,206
18:09:08,0:00:00,0%,3170,0,63430,4%,0,207
18:09:08,0:00:00,0%,3170,0,63110,4%,0,207
18:09:08,0:00:00,0%,3150,0,62810,4%,0,207
18:09:08,0:00:00,0%,3160,0,62640,4%,0,207
18:09:08,0:00:00,0%,3160,0,62850,4%,0,207
18:09:08,0:00:00,0%,3170,0,63010,4%,0,207
18:09:08,0:00:00,0%,3170,0,62670,4%,0,207
18:09:08,0:00:00,0%,3160,0,62410,4%,0,207
18:09:08,0:00:00,0%,3170,0,62420,4%,0,207
18:09:08,0:00:00,0%,3170,0,62430,4%,0,207
18:09:08,0:00:00,0%,3170,0,62360,4%,0,207
18:09:08,0:00:00,0%,3190,0,62480,4%,0,207
18:09:08,0:00:00,0%,3170,0,62550,4%,0,207
18:09:08,0:00:00,0%,3170,0,62580,4%,0,207
18:09:08,0:00:00,0%,3170,0,62900,4%,0,207
18:09:08,0:00:00,0%,3160,0,63000,4%,0,207
18:09:09,0:00:00,0%,3170,0,62730,4%,0,208
18:09:09,0:00:00,0%,3170,0,62770,4%,0,208
18:09:09,0:00:00,0%,3160,0,62880,4%,0,208
18:09:09,0:00:00,0%,3170,0,62960,4%,0,208
18:09:09,0:00:00,0%,3160,0,63050,4%,0,208
18:09:09,0:00:00,0%,3160,0,62900,4%,0,208
18:09:09,0:00:00,0%,3200,0,62810,4%,0,208
18:09:09,0:00:00,0%,3150,0,62690,4%,0,208
18:09:09,0:00:00,0%,3160,0,62590,4%,0,208
18:09:09,0:00:00,0%,3170,0,62390,4%,0,208
18:09:09,0:00:00,0%,3150,0,62540,4%,0,208
18:09:09,0:00:00,0%,3170,0,62930,4%,0,208
18:09:09,0:00:00,0%,3150,0,62890,4%,0,208
18:09:09,0:00:00,0%,3160,0,62570,4%,0,208
18:09:09,0:00:00,0%,3170,0,62300,4%,0,208
18:09:10,0:00:00,0%,3150,0,62500,4%,0,209
18:09:10,0:00:00,0%,3160,0,62720,4%,0,209
18:09:10,0:00:00,0%,3160,0,62670,4%,0,209
18:09:10,0:00:00,0%,3170,0,62610,4%,0,209
18:09:10,0:00:00,0%,3170,0,62500,4%,0,209
18:09:10,0:00:00,0%,3170,0,62560,4%,0,209
18:09:10,0:00:00,0%,3170,0,63060,4%,0,209
18:09:10,0:00:00,0%,3170,0,63020,4%,0,209
18:09:10,0:00:00,0%,3170,0,62670,4%,0,209
18:09:10,0:00:00,0%,3170,0,62710,4%,0,209
18:09:10,0:00:00,0%,3130,0,62780,4%,0,209
18:09:10,0:00:00,0%,3160,0,62750,4%,0,209
18:09:10,0:00:00,0%,3160,0,62950,4%,0,209
18:09:10,0:00:00,0%,3170,0,63080,4%,0,209
18:09:10,0:00:00,0%,3160,0,63220,4%,0,209
18:09:11,0:00:00,0%,3170,0,63550,4%,0,210
18:09:11,0:00:00,0%,3170,0,63660,4%,0,210
18:09:11,0:00:00,0%,3190,0,63950,4%,0,210
18:09:11,0:00:00,0%,3170,0,64300,4%,0,210
18:09:11,0:00:00,0%,3130,0,64090,4%,0,210
18:09:11,0:00:00,0%,3170,0,63770,4%,0,210
18:09:11,0:00:00,0%,3130,0,63900,4%,0,210
18:09:11,0:00:00,0%,3160,0,63610,4%,0,210
18:09:11,0:00:00,0%,3160,0,63860,4%,0,210
18:09:11,0:00:00,0%,3220,0,63810,4%,0,210
18:09:11,0:00:00,0%,3160,0,63450,4%,0,210
18:09:11,0:00:00,0%,3170,0,63150,4%,0,210
18:09:11,0:00:00,0%,3200,0,62910,4%,0,210
18:09:11,0:00:00,0%,3160,0,62860,4%,0,210
18:09:11,0:00:00,0%,3160,0,63010,4%,0,210
18:09:12,0:00:00,0%,3170,0,62990,4%,0,211
18:09:12,0:00:00,0%,3170,0,63230,4%,0,211
18:09:12,0:00:00,0%,3170,0,63360,4%,0,211
18:09:12,0:00:00,0%,3170,0,63280,4%,0,211
18:09:12,0:00:00,0%,3170,0,63280,4%,0,211
18:09:12,0:00:00,0%,3170,0,63310,4%,0,211
18:09:12,0:00:00,0%,3130,0,63370,4%,0,211
18:09:12,0:00:00,0%,3150,0,63460,4%,0,211
18:09:12,0:00:00,0%,3160,0,63510,4%,0,211
18:09:12,0:00:00,0%,3160,0,63790,4%,0,211
18:09:12,0:00:00,0%,3170,0,64170,4%,0,211
18:09:12,0:00:00,0%,3170,0,64290,4%,0,211
18:09:12,0:00:00,0%,3170,0,64400,4%,0,211
18:09:12,0:00:00,0%,3150,0,64270,4%,0,211
18:09:12,0:00:00,0%,3170,0,64180,4%,0,211
